time,E,weather type,temperature,visibility,air pressure,wind_speed,wind_angle,speed,payload,altitude,orientation_x,orientation_y,orientation_z,orientation_w,velocity_x,velocity_y,velocity_z,angular_x,angular_y,angular_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
1.88,1207.832829,3,21.1,16.1,1009,2.700000048,245,12,250,100,0.01581425,-0.014444084,-0.704803586,0.709079146,0.146333176,0.332457171,3.431105105,0.022533499,-0.039715759,-0.022399936,0.326384123,0.084358959,-10.28244333
2.09,1268.80631,3,21.1,16.1,1009,2.700000048,252,12,250,100,0.01605832,-0.01001318,-0.702221751,0.711706817,0.162827528,0.287092756,3.45591618,0.026220066,-0.034312759,0.044486985,0.264090683,-0.05178122,-9.983192189
2.18,1255.181992,3,21.1,16.1,1009,2.799999952,255,12,250,100,0.016715383,-0.009003926,-0.700758815,0.713145614,0.13950919,0.26777244,3.441759847,0.011739568,-0.002971521,-0.125135824,0.319475856,0.146241056,-9.859122459
2.39,1393.815048,3,21.1,16.1,1009,2.799999952,252,12,250,100,0.018050531,-0.012009493,-0.697947979,0.715820253,0.158556358,0.25990337,3.373180827,-0.118903242,-0.007066473,-0.048372138,0.25161605,-0.003608038,-9.617359972
2.49,1419.542824,3,21.1,16.1,1009,2.700000048,249,12,250,100,0.0155425,-0.016915623,-0.696875691,0.716823936,0.148198686,0.252141118,3.292830336,-0.089607261,0.005615455,0.005296506,0.293942327,-0.148434237,-9.380921375
2.69,1459.845669,3,21.1,16.1,1009,2.700000048,248,12,250,100,0.012561706,-0.021052795,-0.696349859,0.717283666,0.171262075,0.241847275,3.107364452,0.088745944,-0.066260785,0.019273998,0.298404172,0.088774091,-9.364011227
2.79,1602.986349,3,21.1,16.1,1009,2.700000048,243,12,250,100,0.014737052,-0.016641755,-0.697047412,0.716680408,0.17140631,0.21685491,3.053659938,0.101297088,-0.036658552,0.12362428,0.214440695,-0.020080864,-9.270024253
2.99,1757.249321,3,21.1,16.1,1009,2.400000095,233,12,250,100,0.013489563,-0.015420642,-0.699147344,0.71468401,0.142776292,0.18901228,3.014112419,-0.154538572,-0.01250122,-0.022737889,0.216598994,-0.014248038,-9.298093811
3.09,1737.555276,3,21.1,16.1,1009,2.299999952,232,12,250,100,0.009164386,-0.018928234,-0.69978106,0.71404779,0.16448359,0.164431343,2.969433196,-0.111376837,0.026222136,0.031109799,0.152041704,-0.007707594,-9.375360088
3.29,1959.424048,3,21.1,16.1,1009,2.299999952,225,12,250,100,0.003966485,-0.025319466,-0.699634254,0.714041471,0.231497285,0.142187817,2.947613032,0.014878259,0.042525694,-0.016575038,0.183676118,0.138676011,-9.405140542
3.4,2034.339132,3,21.1,16.1,1009,2.200000048,213,12,250,100,0.004080089,-0.026249409,-0.699217319,0.71441555,0.22524688,0.123205808,2.92310509,-0.039467458,-0.001968385,-0.053428173,0.160334107,0.167802353,-9.579696887
3.58,2233.98794,3,21.1,16.1,1009,2.299999952,143,12,250,100,0.002319454,-0.020904282,-0.699517369,0.714306116,0.233059876,0.116984271,2.941495122,0.033160832,-0.058660042,-0.025584377,0.203576222,0.130882339,-9.567767397
3.68,2169.298549,3,21.1,16.1,1009,2.299999952,88,12,250,100,0.001783763,-0.018233374,-0.699717939,0.714184344,0.259390194,0.114380445,3.019927873,0.037753679,-0.030170038,-0.026398981,0.142602919,0.125559345,-9.723318536
3.88,2350.99648,3,21.1,16.1,1009,2.299999952,71,12,250,100,9.55E-05,-0.019642672,-0.69941783,0.714443147,0.229166032,0.085469918,3.002976845,-0.108858489,0.01561367,0.009007543,0.117737269,0.13378941,-9.631545902
3.98,2483.349613,3,21.1,16.1,1009,2.400000095,64,12,250,100,-0.003795095,-0.022948816,-0.69807303,0.715648711,0.28950446,0.085556144,3.067484677,-0.014313848,0.025744976,-0.065736622,0.197418903,0.220502413,-9.710949336
4.18,2693.674614,3,21.1,16.1,1009,2.400000095,57,12,250,100,-0.005147278,-0.020072833,-0.697133482,0.716641843,0.25430477,0.010799877,3.078554271,0.027146861,-0.027187943,-0.0732954,0.168132246,0.272673427,-9.688830489
4.29,2618.095119,3,21.1,16.1,1009,2.5,60,12,250,100,-0.0053247,-0.018581957,-0.696926534,0.71688205,0.237639823,7.12E-05,3.079210961,0.058574568,-0.003298731,0.035383344,0.116489948,0.067146697,-9.767933376
4.49,2801.768075,3,21.1,16.1,1009,2.700000048,51,12,250,100,-0.005992302,-0.01656807,-0.696610093,0.717233598,0.19965749,-0.05794037,3.091169041,0.003933682,-0.059225693,0.001486925,0.161400237,0.200281169,-9.712474875
4.59,2829.298827,3,21.1,16.1,1009,2.799999952,44,12,250,100,-0.006753106,-0.014224513,-0.696852326,0.71704179,0.189078569,-0.058427627,3.093172209,0.072949432,-0.019375933,-0.039674118,0.17490831,0.21145476,-9.792060742
4.79,2936.536775,3,21.1,16.1,1009,2.900000095,39,12,250,100,-0.005446556,-0.01234697,-0.697561979,0.716397345,0.147477509,-0.072001752,3.133997434,-0.03981746,-0.020440632,-0.038504172,0.145382667,0.121454188,-9.922715607
4.88,3015.456789,3,21.1,16.1,1009,2.799999952,35,12,250,100,-0.005656228,-0.01161349,-0.697748423,0.716226459,0.1481389,-0.055445148,3.139774598,0.066895396,-0.010678572,0.02984941,0.230007537,0.124119267,-9.887741071
5.09,3072.08777,3,21.1,16.1,1009,2.799999952,26,12,250,100,-0.004164324,-0.010402193,-0.696710825,0.717264652,0.125483736,-0.050432134,3.131140625,0.007902301,-0.007232771,0.000438683,0.173495988,0.260325021,-9.828211738
5.19,3102.976784,3,21.1,16.1,1009,2.900000095,26,12,250,100,-0.005406753,-0.012915389,-0.69621861,0.717693329,0.088490402,-0.054824986,3.115063006,-0.090978041,0.003090786,-0.053413019,0.244562298,0.16921018,-9.780499043
5.38,3358.017019,3,21.1,16.1,1009,2.799999952,23,12,250,100,-0.006494279,-0.015023719,-0.69634372,0.717521787,0.123165719,-0.025362769,3.08858764,0.088732131,-0.000230704,0.05039474,0.298388129,0.320150625,-9.716719953
5.49,3395.953486,3,21.1,16.1,1009,2.900000095,21,12,250,100,-0.004596106,-0.012695725,-0.697033167,0.716911793,0.1004508,-0.044703509,3.07751776,0.019081872,-0.012256752,0.03345624,0.214076304,0.247558247,-9.756336594
5.69,3594.2634,3,21.1,16.1,1009,2.599999905,13,12,250,100,-0.004261447,-0.010081857,-0.698195279,0.71582371,0.046766977,-0.047179888,3.069576284,-0.05077545,-0.020258419,0.014008909,0.212835014,0.147902506,-9.848433748
5.79,3472.998867,3,21.1,16.1,1009,2.700000048,12,12,250,100,-0.006205056,-0.01057845,-0.697692096,0.716292799,0.04201076,-0.043381337,3.084641014,-0.028219484,-0.013709918,-0.099881813,0.199338032,0.321470232,-9.905830017
5.99,3728.919665,3,21.1,16.1,1009,2.799999952,8,12,250,100,-0.00421669,-0.010174665,-0.6965186,0.717454255,0.048127911,-0.027426236,3.10743744,0.008881425,-0.016012385,-0.107767679,0.197780041,0.203591296,-9.949135666
6.09,3618.506999,3,21.1,16.1,1009,2.900000095,7,12,250,100,-0.002469867,-0.00840164,-0.696025074,0.717964113,0.044968093,-0.009945665,3.121651593,0.034989398,-0.00893117,-0.012576197,0.21763481,0.287406839,-9.928930027
6.29,3850.372907,3,21.1,16.1,1009,2.900000095,9,12,250,100,-0.00317567,-0.01059908,-0.695894122,0.718059182,0.018258725,-0.010857513,3.108474882,-0.06843251,0.029139062,0.074641109,0.117229538,0.247820239,-9.810893455
6.39,3784.334701,3,21.1,16.1,1009,3,12,12,250,100,-0.003581574,-0.012283254,-0.696250796,0.717684627,0.040559904,0.004897612,3.105172816,0.044697963,0.01219955,0.032685917,0.171206474,0.175944711,-9.779865789
6.59,4004.023456,3,21.1,16.1,1009,3,15,12,250,100,-0.002688685,-0.012013189,-0.696789265,0.717170298,0.018064659,-0.003499119,3.06039851,0.094584771,-0.013096128,0.032472298,0.167445874,0.292499764,-9.714328442
6.68,4148.622547,3,21.1,16.1,1009,3.099999905,18,12,250,100,-0.001311162,-0.010457897,-0.697001517,0.716992259,-0.008163011,-0.006507046,3.03687986,-0.001904348,-0.021238174,-0.031127507,0.136680685,0.180531395,-9.632217747
6.88,4121.680837,3,21.1,16.1,1009,3.200000048,21,12,250,100,-0.00119453,-0.009335352,-0.697251141,0.716765165,-0.014288968,-0.005568016,3.020320813,0.011538759,-0.013035815,0.011982369,0.146975658,0.210451451,-9.620701071
6.99,4135.541479,3,21.1,16.1,1009,3.200000048,24,12,250,100,-0.002732685,-0.006963467,-0.697847605,0.716207266,-0.000476151,0.003232918,3.02180282,-0.017956914,-0.045692094,0.008428534,0.19599717,0.29980787,-9.75654417
7.19,4810.424693,3,21.1,16.1,1009,3.299999952,25,12,250,100,-0.006377526,-0.008812288,-0.698188365,0.715831518,0.006501854,-0.000627824,3.022620684,-0.099444114,-0.017036157,0.012304928,0.141803129,0.206173372,-9.787603995
7.29,4430.805516,3,21.1,16.1,1009,3.400000095,27,12,250,100,-0.008580396,-0.012780819,-0.698219121,0.715718567,0.024527373,0.005557502,3.041465767,-0.082288533,0.024380647,0.044857893,0.056617246,0.221397183,-9.898960708
7.49,4535.827962,3,21.1,16.1,1009,3.400000095,31,12,250,100,-0.008775473,-0.016787959,-0.698716938,0.715147436,0.045663731,0.015666228,3.028281435,-0.032366589,-0.014659336,0.036731455,0.112395006,0.233532969,-9.816166474
7.6,4524.334693,3,21.1,16.1,1009,3.400000095,34,12,250,100,-0.007520759,-0.014127138,-0.698969483,0.714972436,0.038998209,0.023120145,3.011663234,0.106362537,-0.032470014,-0.059591018,0.178690472,0.32855216,-9.662816226
7.79,4799.497352,3,21.1,16.1,1009,3.400000095,37,12,250,100,-0.00370044,-0.004965459,-0.698367953,0.71571213,-0.013820027,0.001943947,3.017773714,0.0398551,-0.032449558,-0.069376595,0.072705568,0.315897361,-9.866982286
7.89,4829.246676,3,21.1,16.1,1009,3.400000095,39,12,250,100,-0.003474283,-0.00378342,-0.697520554,0.716546416,-0.026571863,-0.001317378,3.038451363,0.026851261,0.036005627,-0.005987352,0.081645951,0.093483073,-9.98388333
8.09,4948.543649,3,21.1,16.1,1009,3.299999952,42,12,250,100,-0.006492044,-0.007470295,-0.695227861,0.71872133,-0.026243845,0.017322836,3.075005753,-0.014397567,0.010704421,-0.031597812,0.033998147,0.233977577,-10.01660435
8.19,4899.390809,3,21.1,16.1,1009,3.200000048,42,12,250,100,-0.007626873,-0.00922558,-0.694093406,0.719785452,-0.026376455,0.017979025,3.087148132,0.020313976,0.041649804,0.009617273,0.045630168,0.164769768,-10.01924729
8.39,4864.765818,3,21.1,16.1,1009,3.099999905,45,12,250,100,-0.006033161,-0.001059869,-0.693504095,0.720426738,-0.024782518,0.029054825,3.079543928,0.049038183,-0.046494782,0.013864317,0.006954973,0.23401816,-9.742230771
8.49,4958.831738,3,21.1,16.1,1009,3.099999905,47,12,250,100,-9.52E-05,0.002586868,-0.694081128,0.719892144,-0.068465101,0.002839486,3.030797269,-0.050426885,0.028629851,-0.00010968,-0.054225073,0.116791509,-9.686315601
8.68,5212.654372,3,21.1,16.1,1009,3.099999905,48,12,250,100,5.97E-05,-0.000473791,-0.694581985,0.719413459,-0.07852352,0.025946316,3.014558352,-0.049378343,0.033523519,0.057112154,0.006635366,0.118510581,-9.639392865
8.79,5425.583668,3,21.1,16.1,1009,3.099999905,52,12,250,100,-0.002644184,-0.002846687,-0.695724487,0.718298256,-0.049505698,0.049828495,3.001463805,-0.03313626,-0.010964555,0.044713978,0.101792588,0.134661404,-9.689508766
8.98,5281.536965,3,21.1,16.1,1009,3,54,12,250,100,-0.003671329,-0.004601757,-0.698318481,0.715763032,-0.004240531,0.042266076,3.027434088,0.036163561,0.084863529,0.071147881,0.073052157,0.308943377,-9.770495626
9.08,5451.969871,3,21.1,16.1,1009,2.900000095,55,12,250,100,0.002246617,-0.007353605,-0.698813498,0.715262592,0.001647301,0.042846337,3.026040122,0.059391301,0.124928065,-0.052978456,0.074827888,0.308529613,-9.863195629
9.29,5449.576544,3,21.1,16.1,1009,3,58,12,250,100,0.006975433,-0.006785366,-0.699027777,0.715028405,-0.008225094,0.103891741,3.031655674,-0.022313062,-0.065984972,-0.011228343,0.159667689,0.146976563,-9.827964985
9.39,5628.034142,3,21.1,16.1,1009,3,60,12,250,100,0.002291153,-0.0038616,-0.69838804,0.715705276,-0.003025455,0.087269901,3.024973305,-0.02738538,-0.12738958,-0.016121669,0.053232389,0.135620174,-9.759726809
9.58,6020.071956,3,21.1,16.1,1009,3,60,12,250,100,-0.005336215,-0.002338536,-0.696219742,0.717805088,0.045555593,0.026021436,3.056252597,-0.035009444,0.000597989,-0.047160909,-0.085289105,0.183749483,-9.929140527
9.69,5916.641394,3,21.1,16.1,1009,2.900000095,60,12,250,100,-0.004090041,-0.002313662,-0.695360303,0.718645871,0.055857531,0.016451979,3.073053319,0.043003213,0.015677549,-0.034828618,-0.000254792,0.27303906,-10.04757003
9.89,5743.780045,3,21.1,16.1,1009,3,59,12,250,100,-0.001520703,-0.001924845,-0.694554329,0.719436169,0.058461484,0.025133289,3.085330441,0.053304084,0.020532239,-0.057302728,-0.020308433,0.20961486,-9.913459464
9.99,5768.457201,3,21.1,16.1,1009,2.900000095,59,12,250,100,6.19E-05,-0.00205957,-0.69431442,0.719668925,0.041789279,0.048717985,3.054403545,-0.022958037,0.016202679,0.003818272,0.040961317,0.132135772,-9.744692448
10.19,5829.811641,3,21.1,16.1,1009,2.900000095,61,12,250,100,-0.001867868,-0.001933527,-0.696469545,0.717581332,0.080242513,0.039408569,3.025790101,-0.01571301,-0.026213178,0.060502369,0.009114188,0.075734083,-9.658717328
10.29,6195.32066,3,21.1,16.1,1009,2.900000095,62,12,250,100,-0.003413018,-0.001583815,-0.697979927,0.716107547,0.087932938,0.025478739,3.010097599,-0.041509397,-0.047349382,0.031645183,-0.047880793,0.222486135,-9.648765367
10.48,6238.749234,3,21.1,16.1,1009,2.799999952,65,12,250,100,-0.003631314,-0.003606819,-0.699537635,0.714577496,0.124436515,0.005157949,3.015315709,-0.027758047,0.066827565,0.089228846,-0.080407328,0.226696551,-9.712951423
10.58,6354.233796,3,21.1,16.1,1009,2.799999952,66,12,250,100,-0.00173461,-0.006108779,-0.699380398,0.71472156,0.122463421,0.004305613,3.016454069,-0.058711156,0.021321775,-0.068420097,-0.069431113,0.246775725,-9.842114078
10.79,6283.205736,3,21.1,16.1,1009,2.900000095,67,12,250,100,-0.00476223,-0.003999753,-0.69757998,0.716479957,0.131692959,0.015171593,3.037763192,-0.027548036,-0.074564762,-0.056124792,0.015063579,0.136015628,-9.846273787
10.89,6472.408108,3,21.1,16.1,1009,2.900000095,67,12,250,100,-0.008287356,-0.000752422,-0.696595907,0.717415452,0.138195294,-0.019515526,3.037354421,-0.019336119,-0.089443579,-0.023716845,-0.08443289,0.202897378,-9.859071003
11.09,6214.771209,3,21.1,16.1,1009,2.799999952,67,12,250,100,-0.014038593,-0.001140953,-0.696413398,0.717502713,0.170917578,-0.064971777,3.018108058,-0.077107213,0.002497782,0.140998617,-0.241267209,0.224689001,-9.693155674
11.19,6286.245788,3,21.1,16.1,1009,2.900000095,67,12,250,100,-0.015322426,-0.00292101,-0.697071195,0.71683228,0.19674988,-0.071942286,3.002345286,-0.050231218,-0.011564359,-0.055466671,-0.098540814,0.371629293,-9.621880454
11.39,6542.136739,3,21.1,16.1,1009,3,65,12,250,100,-0.017103124,-0.006891325,-0.698381722,0.715487897,0.220962356,-0.058596788,2.952990188,0.003420798,0.017816368,0.109247319,-0.223236772,0.165007494,-9.540749168
11.49,6726.529666,3,21.1,16.1,1009,3,65,12,250,100,-0.015887085,-0.006667559,-0.698809683,0.715100169,0.207729138,-0.058116083,2.947067924,0.063008353,0.008461298,0.009396445,-0.109782552,0.303975546,-9.541218114
11.69,6965.909614,3,21.1,16.1,1009,3.099999905,62,12,250,100,-0.015419959,-0.003855456,-0.698796034,0.715144455,0.194435868,-0.053281791,2.954513641,0.051022492,-0.011975053,0.030574717,-0.175305793,0.189683603,-9.753036425
11.79,7079.576937,3,21.1,16.1,1009,3.200000048,61,12,250,100,-0.014633103,-0.00484514,-0.698241889,0.715695977,0.198032843,-0.053251821,2.970022619,0.008950626,0.090919785,0.073248699,-0.160474952,0.265346263,-9.86869552
11.99,7272.261615,3,21.1,16.1,1009,3.299999952,61,12,250,100,-0.014535614,-0.011464475,-0.69649744,0.717320442,0.18477652,-0.04000754,2.993856677,-0.018445916,-0.008078944,-0.00697535,-0.071050591,0.45234349,-9.929924054
12.08,7415.70635,3,21.1,16.1,1009,3.400000095,60,12,250,100,-0.016463941,-0.013264019,-0.695756018,0.717967033,0.206457145,-0.030649633,2.999451751,-0.032613989,0.015772279,-0.055555515,-0.150522625,0.463517958,-9.848053679
12.29,7131.682237,3,21.1,16.1,1009,3.5,58,12,250,100,-0.017297123,-0.008822546,-0.69496882,0.718777716,0.214551139,-0.045518957,2.988168151,0.002859696,-0.075385988,-0.081613548,-0.050247385,0.402832703,-9.904402127
12.39,7307.158635,3,21.1,16.1,1009,3.5,57,12,250,100,-0.016569458,-0.005534572,-0.694949806,0.718846083,0.206787645,-0.058551789,2.971899967,0.096882522,-0.03183797,0.042448901,-0.153719535,0.335717448,-9.629085978
12.59,7614.618916,3,21.1,16.1,1009,3.599999905,54,12,250,100,-0.01720955,-0.005227252,-0.696511447,0.717320263,0.167189361,-0.074341619,2.963478959,-0.035418302,-0.005680507,0.11431247,-0.177673257,0.3706641,-9.695860012
12.68,7545.323059,3,21.1,16.1,1009,3.700000048,53,12,250,100,-0.019865161,-0.008274369,-0.697424054,0.716335535,0.187713041,-0.077065244,2.969647471,-0.070606463,0.01372645,-0.053239938,-0.146375926,0.403716327,-9.881062381
12.89,7652.229168,3,21.1,16.1,1009,3.599999905,49,12,250,100,-0.024484593,-0.013417214,-0.697797894,0.715750396,0.2167647,-0.067520614,2.97832855,-0.067919664,-0.021058736,-0.024127565,-0.040461554,0.500503753,-9.871108081
13,7652.961891,3,21.1,16.1,1009,3.599999905,49,12,250,100,-0.024939468,-0.014722407,-0.697198749,0.716292679,0.228550198,-0.057662335,2.970711727,0.07215026,0.016992066,-0.002121123,-0.056597781,0.273149902,-9.784133087
13.18,8066.899909,3,21.1,16.1,1009,3.700000048,47,12,250,100,-0.023443589,-0.011020467,-0.696349263,0.717235386,0.19957938,-0.042896126,2.972212942,0.107509062,-0.030743694,0.077209458,-0.105635314,0.298177775,-9.876420861
13.29,7739.965313,3,21.1,16.1,1009,3.700000048,46,12,250,100,-0.020420883,-0.008644321,-0.696566224,0.717149734,0.178293231,-0.042296911,2.992004351,0.091645479,0.042175628,0.061352171,-0.118638608,0.279501549,-9.949390604
13.49,7789.781002,3,21.1,16.1,1009,3.700000048,45,12,250,100,-0.015055821,-0.006731215,-0.697544158,0.716352046,0.135632629,-0.031413478,2.995794957,0.014800596,0.011144964,-0.111471854,-0.079638831,0.472284323,-9.886878022
13.59,8148.987092,3,21.1,16.1,1009,3.700000048,44,12,250,100,-0.016234912,-0.007739891,-0.697876334,0.715992451,0.133441819,-0.025348543,2.985690295,-0.027462937,-0.023835748,-0.045455735,-0.15883256,0.311667887,-9.738628301
13.79,8084.193928,3,21.1,16.1,1009,3.700000048,43,12,250,100,-0.021547269,-0.013839379,-0.697887778,0.715749204,0.170054575,-0.035449819,2.966216411,-0.02011955,0.03237702,0.072227933,-0.039267068,0.492314581,-9.688781372
13.89,8085.765059,3,21.1,16.1,1009,3.700000048,43,12,250,100,-0.021252587,-0.014312482,-0.697843432,0.715791881,0.17916994,-0.032090276,2.963811705,-0.022680789,0.002378403,-0.140262008,0.003530951,0.597805222,-9.816914917
14.09,8303.147632,3,21.1,16.1,1009,3.700000048,42,12,250,100,-0.019784816,-0.011560437,-0.697389662,0.716325819,0.152739742,-0.019750105,2.971409243,-0.090405911,-0.044959951,-0.107982643,-0.102441537,0.34447559,-9.781253334
14.2,7998.983323,3,21.1,16.1,1009,3.700000048,43,12,250,100,-0.020757621,-0.01021721,-0.697290778,0.716414869,0.151567918,-0.030079992,2.973433663,0.056555022,-0.013257906,-0.001566724,-0.039149895,0.396831048,-9.832450969
14.39,8386.768381,3,21.1,16.1,1009,3.799999952,42,12,250,100,-0.021406777,-0.00805035,-0.696664274,0.717032671,0.14813682,-0.0272332,2.947923747,0.094932243,-0.022944313,-0.061311331,-0.208151357,0.361394911,-9.679273215
14.49,8479.404409,3,21.1,16.1,1009,3.799999952,42,12,250,100,-0.021595167,-0.007753025,-0.695812464,0.717856944,0.122322163,-0.040397881,2.963252139,-0.047700573,0.029097311,-0.081636198,-0.028814147,0.435205922,-9.795051593
14.69,8547.6748,3,21.1,16.1,1009,3.799999952,38,12,250,100,-0.020022223,-0.012847225,-0.694612563,0.718990624,0.125557317,-0.02106286,2.974559532,0.028099582,0.05007321,0.02209281,-0.085085576,0.425160844,-9.838948395
14.79,8421.088603,3,21.1,16.1,1009,3.799999952,40,12,250,100,-0.01915035,-0.012955476,-0.694664717,0.718962014,0.131420379,0.00860053,2.979556426,-0.022370685,-0.010188442,-0.022355171,-0.085516927,0.444489583,-9.854231848
14.99,8820.36451,3,21.1,16.1,1009,3.700000048,39,12,250,100,-0.017417593,-0.013390116,-0.696465194,0.717254281,0.117502841,0.024327168,2.989319482,-0.027433507,-0.015510825,0.007687351,-0.072592616,0.429433222,-9.872251797
15.09,9021.855653,3,21.1,16.1,1009,3.700000048,38,12,250,100,-0.017098043,-0.012053746,-0.698185861,0.715610802,0.1271233,0.033582363,2.994628938,0.066437557,0.034300063,0.027142929,-0.026354643,0.546957323,-9.839668772
15.29,8292.169766,3,21.1,16.1,1009,3.700000048,36,12,250,100,-0.01407836,-0.01316054,-0.700594068,0.713299811,0.128281768,0.030866581,3.000760137,0.043815639,0.088056274,0.067994304,-0.037245137,0.55746561,-9.936271791
15.38,8476.857441,3,21.1,16.1,1009,3.599999905,36,12,250,100,-0.01306651,-0.015643671,-0.701023936,0.712846458,0.129190167,0.044766377,2.987975173,-0.02408989,0.051696319,-0.042239822,0.014674755,0.479673522,-9.677219088
15.59,8762.441406,3,21.1,16.1,1009,3.599999905,34,12,250,100,-0.017855814,-0.022903271,-0.699951053,0.713600159,0.136061546,0.06851805,2.938970585,-0.127156511,-0.031651646,-0.053403657,-0.038638712,0.47835534,-9.525922383
15.69,9309.448291,3,21.1,16.1,1009,3.599999905,33,12,250,100,-0.019717416,-0.02460447,-0.69893074,0.71449405,0.16706011,0.061925893,2.932195824,0.009178264,-0.031844866,-0.007394701,0.048182857,0.531478135,-9.512937471
15.89,9463.483656,3,21.1,16.1,1009,3.599999905,32,12,250,100,-0.01554869,-0.016231786,-0.696940243,0.716776907,0.158993829,0.047103099,2.902390519,0.08497978,0.002339705,-0.097794674,0.035312879,0.525333077,-9.706441718
15.98,9406.612876,3,21.1,16.1,1009,3.599999905,30,12,250,100,-0.013191218,-0.014942041,-0.695908606,0.717853785,0.136508442,0.040467113,2.929052085,0.052796517,0.004050523,-0.003797606,0.035538829,0.484230732,-9.797075899
16.19,9188.589256,3,21.1,16.1,1009,3.700000048,29,12,250,100,-0.009870083,-0.015361132,-0.695343256,0.718445897,0.147526912,0.044962596,2.936538913,0.016244471,0.009863326,-0.000492857,0.011287968,0.533305061,-9.789003233
16.29,9127.14322,3,21.1,16.1,1009,3.799999952,28,12,250,100,-0.012229694,-0.017567679,-0.695210099,0.718487918,0.148910615,0.04540911,2.928373994,-0.185693994,-0.001455013,-0.144347429,0.116058972,0.705059748,-9.787111074
16.49,9626.335665,3,21.1,16.1,1009,3.799999952,26,12,250,100,-0.023795595,-0.023144936,-0.695304036,0.717948794,0.20974616,0.039871506,2.847352563,-0.103488781,-0.072525278,0.011064528,0.074286308,0.481895391,-9.5352101
16.59,9938.472721,3,21.1,16.1,1009,3.799999952,24,12,250,100,-0.027342197,-0.023803947,-0.695824564,0.717296362,0.246848688,0.037609291,2.795544,-0.009333518,-0.025395242,0.058639657,0.04069451,0.564425003,-9.299677822
16.79,10372.06542,3,21.1,16.1,1009,3.799999952,23,12,250,100,-0.02278032,-0.01959545,-0.696716547,0.716716945,0.232158164,0.024415539,2.78764948,0.040427651,0.059893925,-0.068273693,0.049774067,0.617395952,-9.421177701
