time,E,weather type,temperature,visibility,air pressure,wind_speed,wind_angle,speed,payload,altitude,orientation_x,orientation_y,orientation_z,orientation_w,velocity_x,velocity_y,velocity_z,angular_x,angular_y,angular_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
2.99,-7.143371088,2,25.6,16.1,1006,0.800000012,164,10,500,75,0.006991925,0.015384393,-0.745413125,0.666388631,0.006735461,0.005415932,0.008023339,0.001115641,0.000716207,0.003472149,-0.132904453,-0.308481995,-9.806411564
3.19,-7.620807689,2,25.6,16.1,1006,0.800000012,165,10,500,75,0.006998411,0.015378844,-0.745415866,0.666385591,0.008362812,-0.000620503,0.006770615,0.001162692,0.001692425,0.001618641,-0.134704692,-0.30039747,-9.805581844
3.31,-7.246713958,2,25.6,16.1,1006,0.800000012,164,10,500,75,0.006998411,0.015378844,-0.745415866,0.666385591,0.007908194,-0.000498017,0.00723694,-0.001611935,-0.002380291,0.002622951,-0.133143924,-0.306752059,-9.806573532
3.5,-8.361387746,2,25.6,16.1,1006,0.800000012,159,10,500,75,0.007001931,0.015390165,-0.745417535,0.666383445,0.014563166,0.003621178,0.010717667,0.003549114,0.001865397,0.006473911,-0.13686183,-0.297776602,-9.804315922
3.59,-7.862088251,2,25.6,16.1,1006,0.800000012,159,10,500,75,0.007000828,0.015390046,-0.745419264,0.666381478,0.013990747,0.003890815,0.011391813,-0.003768609,-0.001178852,-0.009892662,-0.135688824,-0.296936814,-9.80513804
3.79,-8.299672805,2,25.6,16.1,1006,0.699999988,160,10,500,75,0.006995392,0.015389757,-0.745419502,0.666381299,0.011628241,0.006348108,0.0103068,-0.002206021,0.001992437,0.000223301,-0.132564949,-0.306911104,-9.806906823
3.9,-9.316974917,2,25.6,16.1,1006,0.699999988,160,10,500,75,0.006997029,0.015386513,-0.745422482,0.666378021,0.010528929,0.004126682,0.012489949,0.001666494,0.000817807,-0.001799849,-0.136474379,-0.300488887,-9.805640901
4.09,7.32632625,2,25.6,16.1,1006,0.699999988,160,10,500,75,0.006996145,0.015386603,-0.745423377,0.666377008,0.010106221,0.00417141,0.013655346,-0.003495839,-0.000370534,-0.004657852,-0.132064939,-0.310162667,-9.807538907
4.2,-0.835427911,2,25.6,16.1,1006,0.699999988,162,10,500,75,0.006992783,0.015387001,-0.745423436,0.666376948,0.009884263,0.005790506,0.011564083,0.002817222,0.000603209,0.004893831,-0.132682788,-0.307186763,-9.806637851
4.39,-5.241948527,2,25.6,16.1,1006,0.699999988,161,10,500,75,0.006995038,0.015384819,-0.745426416,0.66637373,0.00903555,0.00415295,0.013540451,0.001826273,0.00070877,-0.009269429,-0.134211296,-0.304436745,-9.807088671
4.49,-2.680543531,2,25.6,16.1,1006,0.600000024,158,10,500,75,0.006995038,0.015384819,-0.745426416,0.66637373,0.009152733,0.004132537,0.01392516,0.000694581,-0.00082791,0.003839506,-0.131401325,-0.309804635,-9.807189243
4.7,0,2,25.6,16.1,1006,0.600000024,154,10,500,75,0.006994209,0.015389065,-0.745427549,0.666372359,0.012025785,0.006682634,0.015486908,0.004769769,0.005541249,0.001644537,-0.136335663,-0.298061398,-9.805716915
4.79,0.952833372,2,25.6,16.1,1006,0.600000024,152,10,500,75,0.006994209,0.015389065,-0.745427549,0.666372359,0.011486938,0.00678865,0.016125353,-0.004482351,-0.000229083,-0.000607208,-0.13388969,-0.306967529,-9.80828852
4.99,-2.977852813,2,25.6,16.1,1006,0.600000024,152,10,500,75,0.006996745,0.015375688,-0.745429099,0.666370928,0.006486653,-0.001116209,0.015810422,0.003465826,-0.000116542,0.005468444,-0.137520491,-0.297770937,-9.804736921
5.09,-1.012763151,2,25.6,16.1,1006,0.5,152,10,500,75,0.006996067,0.015375429,-0.745430231,0.666369617,0.005752618,-0.000841337,0.016436486,-0.00049879,-0.001662952,-0.005748737,-0.134845482,-0.301010112,-9.805670137
5.3,-5.270360783,2,25.6,16.1,1006,0.600000024,153,10,500,75,0.006995455,0.015379864,-0.745430648,0.666369021,0.00866066,0.001947244,0.017234663,-0.000366648,-0.001254485,0.00852559,-0.135624276,-0.301088885,-9.805909873
5.39,-4.288744645,2,25.6,16.1,1006,0.600000024,151,10,500,75,0.00699659,0.015378748,-0.745432258,0.666367233,0.008228761,0.001533934,0.016493007,-0.00471192,-0.002033382,-0.005036027,-0.135464592,-0.297857458,-9.806133236
5.59,-6.670820409,2,25.6,16.1,1006,0.5,151,10,500,75,0.00699622,0.015378886,-0.745433271,0.66636616,0.00816338,0.00136562,0.017567584,-0.004476415,-0.002238436,-0.001676083,-0.133133517,-0.307265116,-9.806497518
5.71,-2.270999671,2,25.6,16.1,1006,0.5,152,10,500,75,0.006991914,0.015380585,-0.745433629,0.666365743,0.00773132,0.004495823,0.016944148,0.001161583,0.001729952,-0.002065945,-0.136779677,-0.298887591,-9.805256154
5.9,-3.521084242,2,25.6,16.1,1006,0.5,153,10,500,75,0.006993546,0.015377984,-0.745434999,0.666364312,0.007528841,0.003061907,0.012619121,-0.006403229,0.000209211,-0.007238668,-0.134932961,-0.297875018,-9.807087502
6,-5.966744652,2,25.6,16.1,1006,0.5,153,10,500,75,0.006993546,0.015377984,-0.745434999,0.666364312,0.008134664,0.002796363,0.013101261,0.003225276,0.001470395,0.001632768,-0.134499701,-0.30415807,-9.806261875
6.19,-8.619262737,2,25.6,16.1,1006,0.5,156,10,500,75,0.00699386,0.015381044,-0.745436132,0.666362941,0.009726859,0.004965384,0.012037968,-0.000304171,0.007168609,-0.003667752,-0.133214419,-0.306740073,-9.807560542
6.3,-3.758672693,2,25.6,16.1,1006,0.600000024,157,10,500,75,0.00699386,0.015381044,-0.745436132,0.666362941,0.010189496,0.004755338,0.012490549,0.001897961,0.000741429,0.006235493,-0.133118981,-0.309436772,-9.807237191
6.49,-9.036997603,2,25.6,16.1,1006,0.600000024,156,10,500,75,0.006990802,0.015373773,-0.745438576,0.666360378,0.00569717,0.002608938,0.013713968,0.001717912,0.000913819,0.000138862,-0.136199295,-0.299077278,-9.806577625
6.59,-1.311219875,2,25.6,16.1,1006,0.600000024,156,10,500,75,0.00699139,0.015374281,-0.745440543,0.666358173,0.005357728,0.002716805,0.014373959,0.000239652,-0.000538686,0.002562729,-0.132194911,-0.308866193,-9.808259869
6.79,2.70189272,2,25.6,16.1,1006,0.699999988,156,10,500,75,0.006989189,0.015368699,-0.745440066,0.666358888,0.002839537,0.001148443,0.011280217,0.00178228,-0.000499159,0.006889553,-0.136240874,-0.296351562,-9.804701253
6.89,-2.741547851,2,25.6,16.1,1006,0.699999988,155,10,500,75,0.006987681,0.015371756,-0.745443106,0.666355431,0.003420276,0.004364203,0.012719194,-0.004178878,-0.001660786,-0.004548237,-0.13476489,-0.301005452,-9.806010445
7.1,-9.888865771,2,25.6,16.1,1006,0.699999988,156,10,500,75,0.006988558,0.015372483,-0.745443523,0.666354954,0.00362047,0.004145029,0.013969376,0.00304266,-0.000238707,0.004880019,-0.135193729,-0.300570986,-9.806246672
7.19,-15.73741457,2,25.6,16.1,1006,0.800000012,155,10,500,75,0.006987571,0.015373289,-0.745443225,0.666355193,0.004192267,0.005875902,0.011653013,-0.002097604,-0.000650588,-0.00701029,-0.13676124,-0.295736654,-9.805675984
7.39,-16.1800294,2,25.6,16.1,1006,1,154,10,500,75,0.006990257,0.015370922,-0.745446265,0.666351795,0.00517634,0.003871056,0.009656815,-0.004822228,0.002078653,-0.001469937,-0.132180604,-0.307759425,-9.808030073
7.5,-19.40162794,2,25.6,16.1,1006,1,154,10,500,75,0.006990257,0.015370922,-0.745446265,0.666351795,0.005674868,0.003526425,0.010178519,0.001573437,0.001496785,-0.00093441,-0.13616084,-0.302462999,-9.806540202
7.69,-12.24682935,2,25.6,16.1,1006,1.100000024,156,10,500,75,0.0069895,0.01536537,-0.74544549,0.666352868,0.002155226,0.001670099,0.008231284,-0.005118452,0.00080544,-0.007703685,-0.132514334,-0.307839459,-9.809421126
7.8,-13.97406441,2,25.6,16.1,1006,1.200000048,157,10,500,75,0.0069895,0.01536537,-0.74544549,0.666352868,0.002561587,0.001473463,0.008778475,0.002249628,0.002370129,0.008096047,-0.132379628,-0.308593201,-9.807969847
7.99,-20.67333632,2,25.6,16.1,1006,1.299999952,160,10,500,75,0.006988558,0.015360937,-0.745447397,0.666350842,0.000566129,0.000316169,0.007643402,-0.001201653,0.00033942,-0.001551977,-0.134754749,-0.301605907,-9.80698576
8.09,-16.09837643,2,25.6,16.1,1006,1.399999976,161,10,500,75,0.006989653,0.015361666,-0.745448351,0.666349709,0.000418287,0.000232851,0.008225397,0.004530344,-0.002515141,0.002208768,-0.132373388,-0.309149125,-9.809081402
8.29,-18.1487177,2,25.6,16.1,1006,1.399999976,167,10,500,75,0.006988931,0.015363716,-0.745448291,0.666349709,0.002071529,0.002313419,0.00806829,0.003962739,-0.000270725,0.002930437,-0.135677568,-0.297303745,-9.806099907
8.41,-18.41418798,2,25.6,16.1,1006,1.5,168,10,500,75,0.006987995,0.015359367,-0.745450556,0.666347265,0.000223478,0.001037295,0.006549905,0.000194635,-0.000415034,0.000922495,-0.133709331,-0.305869203,-9.807446521
8.59,-17.0993182,2,25.6,16.1,1006,1.600000024,173,10,500,75,0.006989466,0.015360227,-0.745452702,0.666345,0.000431877,0.0008501,0.007608217,0.000831529,0.003929025,0.001751291,-0.136284536,-0.297742012,-9.805357895
8.7,-15.58177865,2,25.6,16.1,1006,1.600000024,173,10,500,75,0.00699236,0.01536758,-0.745452523,0.666344881,0.005850095,0.004569589,0.006501981,-0.002665464,-0.002514084,-0.004189238,-0.13362662,-0.303698844,-9.807412607
8.89,-21.23367602,2,25.6,16.1,1006,1.600000024,177,10,500,75,0.006990733,0.015360104,-0.745452762,0.666344821,0.002901969,0.00185964,0.001363508,0.005734564,0.000949492,0.005941976,-0.135237062,-0.299629621,-9.8063145
9,-19.7010996,2,25.6,16.1,1006,1.600000024,179,10,500,75,0.006990733,0.015360104,-0.745452762,0.666344821,0.002192948,0.002072895,0.002203828,-0.005164902,-0.001146761,-0.005566867,-0.134967378,-0.300238298,-9.806815022
9.19,-21.95241914,2,25.6,16.1,1006,1.5,178,10,500,75,0.006990829,0.015361982,-0.745456159,0.666340947,0.003596758,0.003681212,0.003190968,0.000398,-0.000617948,0.009390742,-0.136033024,-0.301485326,-9.806090552
9.31,-16.67596277,2,25.6,16.1,1006,1.399999976,183,10,500,75,0.006990829,0.015361982,-0.745456159,0.666340947,0.002950954,0.003861261,0.003966435,-0.003333013,0.000133277,-0.005466182,-0.135148824,-0.29850701,-9.806056638
9.49,-24.55443826,2,25.6,16.1,1006,1.200000048,187,10,500,75,0.006994462,0.015360747,-0.745457709,0.666339219,0.004913239,0.002041409,0.004293238,-0.002125644,0.00058563,0.002890715,-0.134266991,-0.305987828,-9.806805666
9.6,-19.1107869,2,25.6,16.1,1006,1.200000048,187,10,500,75,0.006993968,0.015360914,-0.745459437,0.666337252,0.004574608,0.002128421,0.004980272,-0.001490914,-0.000809061,-0.005958204,-0.135587402,-0.295886124,-9.805540913
9.8,-17.55979181,2,25.6,16.1,1006,1.100000024,186,10,500,75,0.006992079,0.015362579,-0.745458841,0.666338027,0.005499271,0.004758352,0.00112364,-0.001241562,-0.001665668,-0.001270184,-0.133242595,-0.307082975,-9.808059894
9.89,-21.65581879,2,25.6,16.1,1006,1.100000024,185,10,500,75,0.006999792,0.015363987,-0.74546206,0.666334331,0.010352141,0.002944247,0.002122946,-0.003697881,0.004784295,-0.007920576,-0.136839208,-0.297540813,-9.806464773
10.09,-20.08221466,2,25.6,16.1,1006,0.899999976,183,10,500,75,0.006999273,0.015364179,-0.745463371,0.666332841,0.010026288,0.002946772,0.003457965,-0.001382423,6.45E-05,-0.002375427,-0.132688435,-0.308808818,-9.808323603
10.19,-22.31160232,2,25.6,16.1,1006,0.899999976,183,10,500,75,0.006989629,0.015356618,-0.74546349,0.666332901,0.002454946,0.004412846,0.003372748,0.002737206,-0.000346314,-0.001106959,-0.136234798,-0.299286974,-9.806823792
10.39,-24.80772187,2,25.6,16.1,1006,0.899999976,184,10,500,75,0.006992856,0.015360585,-0.74546659,0.666329384,0.006085029,0.006254978,0.007099716,-0.003640501,0.000338255,-0.008226741,-0.132129779,-0.308954779,-9.807882138
10.5,-31.34265848,2,25.6,16.1,1006,0.899999976,184,10,500,75,0.006992856,0.015360585,-0.74546659,0.666329384,0.006492274,0.006009443,0.007571029,0.002841397,0.000978127,0.002152254,-0.1346057,-0.304739777,-9.806535525
10.7,-21.29630296,2,25.6,16.1,1006,0.899999976,181,10,500,75,0.007000334,0.015352967,-0.745467126,0.666328788,0.007102249,-0.000891795,0.006006553,-0.001244837,-0.003300562,-0.005670542,-0.136644039,-0.296531748,-9.805115236
10.79,-17.18464281,2,25.6,16.1,1006,1,184,10,500,75,0.007000334,0.015352967,-0.745467126,0.666328788,0.007451229,-0.001188306,0.006586101,0.000595602,-0.002560174,0.006611797,-0.132095673,-0.308847044,-9.808221862
11,-26.26681927,2,25.6,16.1,1006,1.100000024,179,10,500,75,0.007003452,0.015354875,-0.745469391,0.666326225,0.011071467,-0.001013506,0.006086597,0.004564571,0.002433201,0.002905352,-0.136213529,-0.297794198,-9.805999335
11.09,-26.48702791,2,25.6,16.1,1006,1.100000024,180,10,500,75,0.007003366,0.015355192,-0.745470524,0.666324914,0.010317699,-0.000823241,0.006761437,-0.007034617,-0.00165718,-0.003600635,-0.134133282,-0.301770177,-9.806074764
11.29,-24.71888119,2,25.6,16.1,1006,1.100000024,177,10,500,75,0.006999091,0.015344176,-0.745458901,0.666338205,0.00555613,0.002229585,0.006022761,-0.002358123,0.000401725,2.37E-05,-0.135265485,-0.30363458,-9.805749074
11.39,-27.1940136,2,25.6,16.1,1006,1.200000048,176,10,500,75,0.006990545,0.015347512,-0.745469689,0.666326225,0.008722978,0.004471158,0.005450196,0.000714393,-0.000408277,-0.004047022,-0.136745982,-0.29797442,-9.805162014
11.59,-27.68259899,2,25.6,16.1,1006,1.299999952,179,10,500,75,0.007003436,0.015338071,-0.745474041,0.666321397,0.008166701,0.004561034,0.006662255,-0.004172762,0.001727518,-0.007615158,-0.131597892,-0.309926769,-9.808755128
11.7,-20.95166116,2,25.6,16.1,1006,1.399999976,177,10,500,75,0.006998397,0.015341057,-0.745476544,0.666318595,0.008139888,0.002130249,0.008980355,-0.000137282,-0.002736649,0.007008322,-0.132477113,-0.307576261,-9.807002133
11.9,-28.42303089,2,25.6,16.1,1006,1.399999976,176,10,500,75,0.006991764,0.015355498,-0.745477855,0.666316807,0.011393771,0.001133862,0.007321167,0.00573379,0.002757263,0.001612286,-0.135405919,-0.300275062,-9.806734915
11.99,-28.63799499,2,25.6,16.1,1006,1.399999976,174,10,500,75,0.006991676,0.015364113,-0.745463908,0.666332304,0.01085815,0.001156821,0.008050693,-0.001349343,0.000400915,0.000207051,-0.133134815,-0.307366894,-9.808231217
12.19,-41.24310729,2,25.6,16.1,1006,1.5,171,10,500,75,0.006996112,0.015370765,-0.745467842,0.666327715,0.002035556,0.003347256,0.006268408,0.002832294,-0.001121522,0.005259678,-0.137408672,-0.298221447,-9.805636808
12.29,-29.34720081,2,25.6,16.1,1006,1.5,170,10,500,75,0.00698243,0.015378554,-0.745470405,0.666324794,0.00116349,0.003655485,0.006893205,-0.007052716,-0.002182168,-0.006344475,-0.134962874,-0.300707994,-9.806295204
12.49,-57.16130058,2,25.6,16.1,1006,1.600000024,168,10,500,75,0.006970818,0.015366693,-0.745473504,0.666321695,0.000583078,-0.001442976,0.006338086,0.001620067,-3.45E-05,0.006897235,-0.136186294,-0.301548257,-9.806075349
12.59,-37.58134002,2,25.6,16.1,1006,1.799999952,164,10,500,75,0.006967857,0.015370934,-0.745472968,0.666322172,-1.06E-05,-0.001269139,0.007116218,-0.003715337,-8.98E-05,-0.007002592,-0.135862303,-0.296490287,-9.806320932
12.79,-30.54725762,2,25.6,16.1,1006,1.799999952,167,10,500,75,0.006944462,0.015368409,-0.745472431,0.666323066,0.005312012,-0.001020119,0.010127843,-0.001219222,-0.00257511,0.000838554,-0.132844555,-0.306169823,-9.807830098
12.9,-30.80997836,2,25.6,16.1,1006,1.799999952,168,10,500,75,0.006944774,0.01537835,-0.745486736,0.666306913,0.009054486,0.002429685,0.011458549,0.000741614,0.002700271,-0.002101982,-0.135831359,-0.300583028,-9.807001548
13.09,-33.86908291,2,25.6,16.1,1006,1.799999952,170,10,500,75,0.006933288,0.015373873,-0.745482624,0.666311741,0.008444605,0.002613258,0.012813949,0.000154734,-0.000303494,-0.005738818,-0.132949239,-0.308298283,-9.809497139
13.2,-28.88916304,2,25.6,16.1,1006,1.899999976,169,10,500,75,0.00692553,0.015368573,-0.74548012,0.666314721,0.00276382,0.000799518,0.010290742,0.002181994,-0.000288594,0.006444434,-0.130471499,-0.310114026,-9.809100114
13.4,-31.99936153,2,25.6,16.1,1006,1.799999952,170,10,500,75,0.006935227,0.015370777,-0.74549216,0.666301131,0.008474408,-0.003338056,0.007846793,0.003234003,0.002536388,0.00685129,-0.135717009,-0.296288504,-9.806151363
13.49,80.45512099,2,25.6,16.1,1006,1.799999952,172,10,500,75,0.006932823,0.015375208,-0.745485127,0.66630888,0.007468551,-0.003049617,0.008655727,-0.003133767,0.000422988,-0.0066886,-0.135887839,-0.297645862,-9.806446062
13.69,76.13986142,2,25.6,16.1,1006,1.700000048,172,10,500,75,0.006920538,0.015401689,-0.745500207,0.666291535,0.008628787,0.004889767,0.007595361,-0.019304199,-0.001812791,-0.005688617,-0.129357148,-0.314735775,-9.811185815
13.79,73.96059554,2,25.6,16.1,1006,1.700000048,171,10,500,75,0.006931375,0.015427726,-0.74549979,0.666291296,0.009699454,0.00479744,0.008006404,0.003530855,0.004983216,-0.003907319,-0.129049877,-0.303512647,-9.808668589
13.99,72.26512129,2,25.6,16.1,1006,1.700000048,174,10,500,75,0.00693413,0.015420518,-0.745494604,0.666297197,0.004207454,-0.002211182,0.010407083,0.005016263,0.005245758,0.002175996,-0.128408328,-0.298856802,-9.808910079
14.09,78.35669044,2,25.6,16.1,1006,1.600000024,173,10,500,75,0.006942119,0.015435548,-0.745509923,0.666279614,0.003255465,-0.002367892,0.010933009,0.00051562,-0.002441915,-0.000939539,-0.127955333,-0.316149814,-9.808301384
14.3,93.73473747,2,25.6,16.1,1006,1.600000024,174,10,500,75,0.006948604,0.015442356,-0.745517135,0.666271389,0.006540433,-0.000174516,0.009717554,0.000710693,0.000728657,0.006137238,-0.141787141,-0.299747095,-9.805238028
14.4,105.7359918,2,25.6,16.1,1006,1.600000024,172,10,500,75,0.006937713,0.015461746,-0.745532334,0.666254044,0.009884751,6.76E-05,0.007517307,-0.000609566,0.002841208,-0.005829623,-0.146623099,-0.301512589,-9.807543
14.6,133.2679501,2,25.6,16.1,1006,1.600000024,170,10,500,75,0.006918758,0.01544515,-0.745548606,0.666236341,0.010477964,0.001445726,0.008822661,-0.001170808,-0.005710784,-0.003205178,-0.134392633,-0.304939496,-9.808848683
14.7,3460.884707,2,25.6,16.1,1006,1.600000024,170,10,500,75,0.006909022,0.015423131,-0.745563507,0.666220307,0.011037351,0.005875457,0.006852861,0.008205222,-0.005252318,0.004163876,-0.127922789,-0.303782131,-9.812453492
14.89,94.37407668,2,25.6,16.1,1006,1.600000024,169,10,500,75,0.006923055,0.015660087,-0.74563235,0.666137576,0.003643345,0.00168127,0.004382762,0.007410209,-0.01436941,-0.003641507,-0.117619657,-0.336854257,-9.809078479
15,53.60393151,2,25.6,16.1,1006,1.600000024,167,10,500,75,0.006951363,0.015630405,-0.745612204,0.666160583,0.002667951,0.000450422,0.005018664,-0.003488623,0.005956631,0.011281829,-0.157022299,-0.300748906,-9.811892159
15.19,331.2362209,2,25.6,16.1,1006,1.700000048,167,10,500,75,0.006920953,0.015767178,-0.74561578,0.66615361,0.005954427,-0.000395208,0.000835552,0.019207196,0.023326658,0.042965259,-0.120809396,-0.288660482,-9.823392463
15.29,99.92767582,2,25.6,16.1,1006,1.799999952,169,10,500,75,0.006909716,0.015696855,-0.745627046,0.666142762,0.00413168,0.00206578,0.002837387,-0.000718228,-0.027771024,-0.008346207,-0.164117146,-0.315612747,-9.793408526
15.49,172.0341614,2,25.6,16.1,1006,1.799999952,170,10,500,75,0.006927323,0.015620564,-0.745620072,0.666152179,0.011206407,0.000983789,0.002490872,0.021251492,0.027163707,-0.033262599,-0.152933432,-0.319822962,-9.810583552
15.59,1163.52761,2,25.6,16.1,1006,1.899999976,170,10,500,75,0.006939193,0.015565069,-0.745651186,0.666118503,0.007474225,0.00252112,0.003039278,-0.008847038,-0.012146518,0.007577842,-0.103829456,-0.280269819,-9.798621318
15.8,1887.943929,2,25.6,16.1,1006,1.899999976,169,10,500,75,0.006884046,0.015587066,-0.745676875,0.666089833,0.007084731,0.002678166,0.003342088,-0.013835934,-0.005641682,-0.015689727,-0.155041755,-0.298852946,-9.79980538
15.89,2398.442093,2,25.6,16.1,1006,1.899999976,169,10,500,75,0.006875095,0.015699567,-0.745716393,0.666043103,0.002446873,-0.001898266,-0.00248612,0.024730591,0.025364127,0.016442319,-0.12199564,-0.370873832,-9.818075005
16.09,3324.918374,2,25.6,16.1,1006,1.899999976,169,10,500,75,0.006910193,0.015852962,-0.745805919,0.665938795,0.001898929,0.000311961,0.000204151,0.032027666,0.036429767,-0.035631567,-0.187703041,-0.296662323,-9.773652538
16.2,3788.388589,2,25.6,16.1,1006,1.899999976,170,10,500,75,0.00693034,0.015935794,-0.745827079,0.665912867,-0.007472047,0.006216958,0.000386852,-0.088724881,-0.099045657,0.064180925,-0.137067698,-0.308950686,-9.797601564
16.4,4843.793999,2,25.6,16.1,1006,1.899999976,168,10,500,75,0.007458287,0.016614815,-0.745819211,0.665899396,-0.004365654,0.005914025,0.004259577,-0.076099843,0.009534729,0.022585858,-0.114911474,-0.267392094,-9.858338932
16.5,5563.878838,2,25.6,16.1,1006,1.899999976,167,10,500,75,0.008169731,0.017019464,-0.74589479,0.66579628,0.011915401,0.005179742,0.005607804,0.022798739,-0.040315107,0.049088888,-0.232886687,-0.256411662,-9.774957052
16.7,6626.288343,2,25.6,16.1,1006,2,167,10,500,75,0.010058738,0.017529482,-0.74607116,0.665559471,0.012428784,-0.003413365,0.007345809,0.051031891,0.033869546,0.045396965,-0.093483228,-0.34495773,-9.833292968
16.79,7337.994315,2,25.6,16.1,1006,1.899999976,168,10,500,75,0.011408622,0.017209332,-0.746060669,0.665557861,0.000854918,-0.00871605,0.014822761,-0.060188159,0.050435353,-0.001246405,-0.121600652,-0.211322905,-9.849088637
