time,E,weather type,temperature,visibility,air pressure,wind_speed,wind_angle,speed,payload,altitude,orientation_x,orientation_y,orientation_z,orientation_w,velocity_x,velocity_y,velocity_z,angular_x,angular_y,angular_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
2.7,-3.322040411,3,25.2,16.1,1011,2,136,12,250,100,0.020845639,0.015922716,0.921611309,0.38722682,-0.02191344,-0.014181406,0.01557358,-0.002638576,-0.002334097,0.00063454,0.415329153,0.222399359,-9.802768164
2.9,-1.783625675,3,25.2,16.1,1011,2,138,12,250,100,0.020814568,0.015936432,0.921615064,0.387219012,-0.024513985,-0.017007535,0.016484183,0.004502868,0.002502466,0.005450313,0.414258126,0.216425569,-9.804034086
3,-0.615252437,3,25.2,16.1,1011,2.099999905,140,12,250,100,0.020797512,0.015938342,0.92163223,0.387178928,-0.020429513,-0.018398023,0.017926822,0.0073848,0.000912772,0.004798776,0.414808532,0.220305636,-9.806083535
3.2,-2.624949433,3,25.2,16.1,1011,2.099999905,142,12,250,100,0.020789184,0.015932152,0.92164135,0.387157977,-0.020259489,-0.010773423,0.014272025,-0.007080579,-0.001280781,-0.008027324,0.413867605,0.225099695,-9.804322938
3.31,-3.393977608,3,25.2,16.1,1011,2.099999905,139,12,250,100,0.020793874,0.01594818,0.921650708,0.387134671,-0.027504044,-0.016395416,0.016278148,-0.010515776,-0.003310048,-0.006314292,0.417836731,0.20904324,-9.806268892
3.5,-1.435101088,3,25.2,16.1,1011,2.099999905,141,12,250,100,0.020791063,0.015948126,0.921652138,0.387131512,-0.023264914,-0.014835689,0.014167862,0.007988396,0.003476625,0.003971269,0.417860632,0.209996848,-9.80572744
3.61,-2.960696181,3,25.2,16.1,1011,1.899999976,145,12,250,100,0.020705441,0.015919056,0.921658754,0.387121528,-0.014837632,-0.007969653,0.011594155,0.005218673,0.003043576,0.004500276,0.413436263,0.226777389,-9.803443517
3.81,-3.125937398,3,25.2,16.1,1011,1.899999976,140,12,250,100,0.020709021,0.015910668,0.921664834,0.387107283,-0.019607455,-0.010628025,0.012770961,-0.005916237,-0.000664347,-0.004688729,0.413909595,0.220785601,-9.805418122
3.9,-3.200554966,3,25.2,16.1,1011,1.799999952,140,12,250,100,0.020676147,0.015918618,0.921672463,0.387090504,-0.012403578,-0.005018579,0.010548004,-0.003625436,-0.003255917,0.00421587,0.41452242,0.215511668,-9.804453331
4,-2.459695408,3,25.2,16.1,1011,1.700000048,139,12,250,100,0.020637402,0.015943883,0.921673059,0.387090147,-0.015357259,-0.007793904,0.011538844,0.001797345,-0.001268286,0.00211459,0.415907625,0.212657496,-9.806941321
4.2,-3.444744425,3,25.2,16.1,1011,1.700000048,139,12,250,100,0.020656966,0.015941845,0.921675205,0.387084097,-0.012701097,-0.011918691,0.009864392,0.002743826,0.000848622,0.003908515,0.41691817,0.208206029,-9.804874915
4.3,-4.409094778,3,25.2,16.1,1011,1.5,136,12,250,100,0.020695513,0.015977828,0.921675742,0.38707912,-0.019169756,-0.017425146,0.011851504,0.006544469,0.001324324,0.005839474,0.415984772,0.230924197,-9.803493218
4.5,-1.845040289,3,25.2,16.1,1011,1.5,135,12,250,100,0.020677876,0.015958913,0.921685398,0.3870579,-0.013644932,-0.004400087,0.009244554,-0.00704709,3.93E-07,-0.004860847,0.41406261,0.221766727,-9.804426434
4.6,-2.828787231,3,25.2,16.1,1011,1.399999976,134,12,250,100,0.020661309,0.015976269,0.921683371,0.387063056,-0.015934866,-0.007363117,0.010112457,0.005336435,0.000467769,0.000525014,0.415378525,0.215881742,-9.804198393
4.8,-3.937997819,3,25.2,16.1,1011,1.399999976,132,12,250,100,0.020681119,0.015986711,0.921692312,0.387040257,-0.017728795,-0.01244396,0.010987806,0.00189942,0.001114673,-0.000492661,0.414075291,0.223396985,-9.804956192
4.9,-3.013712348,3,25.2,16.1,1011,1.299999952,133,12,250,100,0.020646179,0.015992871,0.921704233,0.387013376,-0.014242374,-0.012823452,0.010499135,-0.003265228,-0.000891967,-0.007916717,0.416115859,0.209184231,-9.807143635
5.1,-2.09104566,3,25.2,16.1,1011,1.299999952,136,12,250,100,0.020638416,0.015990216,0.921712816,0.386993468,-0.016483066,-0.015659696,0.011337305,0.004555067,0.001246315,0.005429075,0.418680339,0.209128409,-9.805702296
5.2,-1.066592847,3,25.2,16.1,1011,1.299999952,138,12,250,100,0.020652162,0.015966298,0.921723902,0.386967391,-0.01641501,-0.009268291,0.005861595,0.004850319,0.002354542,0.0018673,0.414131497,0.227589695,-9.803124844
5.4,-3.322040411,3,25.2,16.1,1011,1.200000048,136,12,250,100,0.020648804,0.015968818,0.92173183,0.386948407,-0.020722508,-0.011737395,0.00703028,-0.010372939,-0.00343381,-0.004158716,0.414815512,0.219109021,-9.805302347
5.51,-1.130287916,3,25.2,16.1,1011,1.200000048,134,12,250,100,0.020624226,0.015969887,0.921741724,0.386926264,-0.016385391,-0.013367573,0.004822399,-0.003001389,-0.00183878,-0.000497948,0.414987347,0.217635267,-9.803708396
5.7,8.18166556,3,25.2,16.1,1011,1.200000048,135,12,250,100,0.020616671,0.015970623,0.92174542,0.386917979,-0.014894748,-0.008077628,0.002281594,-0.000967247,0.002330155,0.000581197,0.414728425,0.224506494,-9.803713658
5.81,-4.764766986,3,25.2,16.1,1011,1.200000048,140,12,250,100,0.020608567,0.015974425,0.921750128,0.386906803,-0.021667808,-0.013427195,0.004193991,-0.003712991,-0.000507108,-0.002000218,0.41629303,0.207881216,-9.805445019
6,4.919152082,3,25.2,16.1,1011,1.200000048,139,12,250,100,0.020571595,0.015964825,0.921757638,0.386891276,-0.011535208,-0.006223703,0.004306332,0.004023144,0.003080365,0.006260305,0.417662302,0.209382397,-9.805967175
6.1,11.25583928,3,25.2,16.1,1011,1.200000048,143,12,250,100,0.020541465,0.01594764,0.921762705,0.386881679,-0.015047447,-0.006000119,0.005669699,0.009523848,0.002578339,0.006423194,0.414249465,0.227446401,-9.803014916
6.3,9.040258888,3,25.2,16.1,1011,1.299999952,143,12,250,100,0.020555355,0.01595865,0.921769857,0.386863261,-0.019338662,-0.008534429,0.006746671,-0.008493792,-0.00346952,-0.002138128,0.415468902,0.218693869,-9.805278373
6.4,22.30665542,3,25.2,16.1,1011,1.399999976,146,12,250,100,0.020507487,0.015997121,0.921778679,0.386843234,-0.012429187,-0.009585302,0.007326639,-0.000307278,-0.003952786,0.003324352,0.414554799,0.219898596,-9.80370021
6.6,10.81950633,3,25.2,16.1,1011,1.399999976,147,12,250,100,0.020492118,0.015995381,0.921781659,0.386837006,-0.015216745,-0.012269182,0.008299611,0.002555979,-0.00163561,-0.002677684,0.415770654,0.225617557,-9.804174419
6.71,11.00089961,3,25.2,16.1,1011,1.5,141,12,250,100,0.020514255,0.015996218,0.921787739,0.38682133,-0.019741387,-0.012416544,0.009190306,-0.006684248,0.000650356,-0.004302567,0.41837632,0.208648535,-9.805708144
6.9,9.904121468,3,25.2,16.1,1011,1.5,141,12,250,100,0.020525182,0.015988948,0.921794057,0.386805952,-0.02189566,-0.015039757,0.01003492,0.004528219,-0.000572747,0.006627294,0.418598222,0.206442582,-9.805932092
7,14.34961726,3,25.2,16.1,1011,1.600000024,143,12,250,100,0.020475633,0.015994007,0.921800733,0.386792481,-0.017448361,-0.016109791,0.007162821,0.006079634,0.005649503,0.004762987,0.413180594,0.229900569,-9.803603731
7.21,14.78513053,3,25.2,16.1,1011,1.700000048,147,12,250,100,0.020428289,0.015987098,0.921806455,0.386781514,-0.011219027,-0.008845485,0.002319191,-0.005720525,-0.000220376,-0.005885668,0.413662587,0.230717096,-9.803849899
7.3,10.47776425,3,25.2,16.1,1011,1.799999952,147,12,250,100,0.020414181,0.015997214,0.921817601,0.386755347,-0.0170956,-0.014078128,0.004407238,-0.003258435,-0.000238386,-0.004584357,0.414724514,0.228031287,-9.804738675
7.5,16.91369188,3,25.2,16.1,1011,1.799999952,148,12,250,100,0.020426514,0.016002445,0.921827614,0.386730582,-0.01426921,-0.011916668,0.005083487,0.002020953,-0.002958416,0.004247869,0.417594913,0.208522034,-9.804997707
7.6,14.02230649,3,25.2,16.1,1011,1.799999952,154,12,250,100,0.020397451,0.015990959,0.921837568,0.386708885,-0.009390847,-0.010484679,0.005957462,0.000319417,0.000370871,0.003940885,0.417320422,0.207716471,-9.806140838
7.8,19.19028336,3,25.2,16.1,1011,1.799999952,156,12,250,100,0.020394631,0.016002391,0.921836495,0.38671121,-0.012286071,-0.013190013,0.00682677,-0.000347219,0.000488711,0.000184016,0.416652743,0.223995137,-9.80361601
7.9,16.20007368,3,25.2,16.1,1011,1.700000048,158,12,250,100,0.020358115,0.016037656,0.921845913,0.386689216,-0.008408038,-0.014422139,0.008096094,-0.001745982,-0.000782497,-0.000390239,0.416710777,0.209800418,-9.805994657
8.1,18.26057771,3,25.2,16.1,1011,1.700000048,159,12,250,100,0.020340392,0.016034897,0.921853542,0.38667196,-0.010558751,-0.01702129,0.008998122,0.00069617,0.001486651,0.004654551,0.416627747,0.207738087,-9.80499186
8.2,16.81526635,3,25.2,16.1,1011,1.600000024,167,12,250,100,0.020283759,0.01604607,0.921856344,0.386667818,0.006004359,-0.01718041,0.006804678,0.007102456,0.00241808,0.00431221,0.413816807,0.230226332,-9.803715997
8.4,15.50059757,3,25.2,16.1,1011,1.5,166,12,250,100,0.020287737,0.016049754,0.921861112,0.386656225,0.002348441,-0.019441761,0.007931878,-0.006204433,-0.003569904,-0.003679588,0.414015064,0.224850603,-9.803596129
8.5,19.17350499,3,25.2,16.1,1011,1.399999976,170,12,250,100,0.020265771,0.015992753,0.921853125,0.386678636,-0.001628942,-0.012910319,0.007596581,-0.008109418,-0.002422683,-0.003345146,0.416423825,0.211584568,-9.805861925
8.7,17.83452431,3,25.2,16.1,1011,1.299999952,172,12,250,100,0.020252248,0.016005611,0.921852887,0.3866795,-0.001255072,-0.013720593,0.007612628,0.003059924,0.003403581,0.000948937,0.415360509,0.217714003,-9.804819367
8.8,5.411855629,3,25.2,16.1,1011,1.200000048,174,12,250,100,0.020235112,0.016003059,0.921857655,0.386669189,-0.006832359,-0.018663087,0.009570239,0.001995502,0.001127787,0.000697596,0.415684152,0.223913221,-9.803575079
9,0,3,25.2,16.1,1011,1.200000048,174,12,250,100,0.02022752,0.015988011,0.921855986,0.386674136,-0.002043207,-0.00924862,0.003995563,0.002908486,0.000902495,0.005954286,0.417563082,0.207586059,-9.805216978
9.1,3.732349858,3,25.2,16.1,1011,1.100000024,174,12,250,100,0.020225348,0.015987815,0.921863675,0.386655807,-0.003227097,-0.012529451,0.002488887,0.007899385,0.005540698,0.004584534,0.417273352,0.211159512,-9.806280001
9.31,0,3,25.2,16.1,1011,1.100000024,175,12,250,100,0.020235211,0.015998131,0.921875596,0.386626512,-0.006908514,-0.014779664,0.003567637,-0.007608649,-0.004501559,-0.00557568,0.414578188,0.219927613,-9.804887195
9.4,1.927229392,3,25.2,16.1,1011,1,176,12,250,100,0.020230696,0.01596852,0.921886623,0.386601686,-0.008672392,-0.013656539,0.001358307,0.001354624,-0.000517521,0.002359138,0.415260996,0.220517049,-9.803289735
9.6,-1.968043098,3,25.2,16.1,1011,1,179,12,250,100,0.020216562,0.015963504,0.921891093,0.386591971,-0.011643331,-0.015911819,0.002387231,-0.002430759,-0.000762791,-0.002602813,0.415194338,0.230380498,-9.803838789
9.7,-1.989509377,3,25.2,16.1,1011,0.899999976,178,12,250,100,0.020244017,0.015960081,0.921899915,0.386569679,-0.006703325,-0.016213431,0.001470514,-0.008018478,-0.002246878,-0.003522272,0.419013922,0.210108914,-9.805780649
9.9,0,3,25.2,16.1,1011,0.899999976,178,12,250,100,0.020228356,0.015960006,0.921903014,0.386562943,-0.008225436,-0.018759551,0.002372405,0.005256875,0.003515092,-0.000438054,0.414486094,0.218486238,-9.804052212
10,0,3,25.2,16.1,1011,0.899999976,174,12,250,100,0.020198314,0.01594292,0.921914339,0.386538297,-0.011612253,-0.007556744,0.000639702,0.000368326,-0.001128673,-0.002310643,0.41393821,0.227763978,-9.804083202
10.2,-2.091655161,3,25.2,16.1,1011,0.800000012,174,12,250,100,0.020182827,0.015967008,0.921921015,0.386522293,-0.003387349,-0.009544965,-0.001088243,0.00576412,0.00013041,0.004759577,0.4182058,0.207936637,-9.805587691
10.31,-8.457258954,3,25.2,16.1,1011,0.800000012,171,12,250,100,0.020170338,0.015976705,0.92193222,0.38649568,-0.008082491,-0.014551094,0.000907691,0.006626822,0.00326386,0.00290037,0.413221013,0.2278636,-9.803096192
10.5,2.152965333,3,25.2,16.1,1011,0.800000012,170,12,250,100,0.020162359,0.015987825,0.921936393,0.386485755,-0.003347582,-0.011528323,-0.001337575,-0.001580744,-0.000201502,-0.002198006,0.415455307,0.214247518,-9.805815732
10.6,-2.174208495,3,25.2,16.1,1011,0.699999988,163,12,250,100,0.020164499,0.015990483,0.921936572,0.386485219,-0.008041299,-0.014622422,-0.001143066,0.003519299,0.003256653,0.004793711,0.417790027,0.208123455,-9.806029156
10.8,-2.214156103,3,25.2,16.1,1011,0.699999988,162,12,250,100,0.020146374,0.015997384,0.921943247,0.38646993,-0.011420589,-0.017028243,-0.000101957,-0.008127818,-0.00032554,-0.010816571,0.414112859,0.228438126,-9.803952225
10.9,0,3,25.2,16.1,1011,0.699999988,158,12,250,100,0.020134827,0.015999967,0.921960294,0.386429697,-0.014701918,-0.018353841,-0.000582834,-0.003915701,0.000438066,0.000587836,0.414978174,0.21561129,-9.806417996
11.1,-2.276655061,3,25.2,16.1,1011,0.600000024,157,12,250,100,0.020107841,0.015989633,0.921963453,0.386424005,-0.016538998,-0.020949875,0.000398944,0.001469178,-0.001799801,-0.000938778,0.413575646,0.223038039,-9.804418248
11.2,2.2972769,3,25.2,16.1,1011,0.600000024,161,12,250,100,0.020075586,0.01598751,0.921969473,0.386411488,-0.005724258,-0.012541129,-0.0011661,-0.005347769,-0.003516669,-0.006117587,0.417370233,0.208203927,-9.805066704
11.4,-2.338072682,3,25.2,16.1,1011,0.600000024,162,12,250,100,0.020055989,0.015987935,0.921971798,0.386406869,-0.006933481,-0.01507996,-0.000315515,0.006956609,0.004188006,0.00426848,0.415996942,0.21118767,-9.806427351
11.51,0,3,25.2,16.1,1011,0.5,167,12,250,100,0.020047542,0.01600557,0.921975672,0.386397332,-0.012571843,-0.017523753,-0.000483991,0.002836104,0.002188782,0.000603653,0.414115965,0.22218599,-9.804090804
11.7,-7.196356259,3,25.2,16.1,1011,0.5,167,12,250,100,0.020045223,0.015998313,0.92198813,0.386368066,-0.007842348,-0.015151109,-0.001679928,0.003131222,0.001337059,0.005979032,0.418111806,0.209508332,-9.805242705
11.81,-4.843616843,3,25.2,16.1,1011,0.400000006,166,12,250,100,0.020050259,0.016010866,0.921996355,0.386347532,-0.011865796,-0.019774363,0.000246932,0.009915593,0.003184146,0.001952866,0.415035952,0.230026321,-9.804086126
12,7.384104013,3,25.2,16.1,1011,0.400000006,166,12,250,100,0.020026531,0.016004633,0.922003388,0.386332363,-0.007120426,-0.015876077,0.001703359,-0.006607994,0.001022552,-0.000480387,0.415668109,0.2146156,-9.805809885
12.1,9.92607233,3,25.2,16.1,1011,0.300000012,173,12,250,100,0.020004205,0.016002661,0.922010064,0.386317432,-0.007841141,-0.014391967,-0.000146744,0.004768724,-0.000175464,0.001989434,0.415704837,0.224672793,-9.805008232
12.3,-5.042865367,3,25.2,16.1,1011,0.300000012,177,12,250,100,0.019993355,0.015998632,0.922018528,0.386298209,-0.011155211,-0.016597987,0.000839643,-0.005509268,-0.004436335,-0.003775689,0.413907585,0.222989855,-9.804012451
12.4,-2.542055669,3,25.2,16.1,1011,0.300000012,186,12,250,100,0.019954506,0.015994141,0.922038913,0.386251628,-0.011235393,-0.015386317,-0.000247101,0.001854276,0.000459996,0.00488366,0.416270811,0.207923791,-9.806668841
12.6,-2.584436513,3,25.2,16.1,1011,0.300000012,191,12,250,100,0.019940829,0.016003599,0.922036052,0.386258751,-0.013819337,-0.017596492,0.000853857,-0.005061877,-0.001610695,-0.006347733,0.413887814,0.230131333,-9.804843925
12.7,-10.41523937,3,25.2,16.1,1011,0.300000012,199,12,250,100,0.019958591,0.015999218,0.92204982,0.386225164,-0.012730702,-0.015624272,0.00269305,-0.003779327,-8.77E-06,0.001033047,0.415653893,0.212390662,-9.805660197
12.9,-2.644943348,3,25.2,16.1,1011,0.300000012,200,12,250,100,0.019959368,0.016014157,0.922053993,0.386214584,-0.014669994,-0.01785138,0.003754746,-0.0025072,-0.002455107,-0.006623128,0.416225604,0.226548653,-9.804432281
13,-10.66230417,3,25.2,16.1,1011,0.300000012,206,12,250,100,0.019941412,0.016012127,0.922064066,0.386191577,-0.013129723,-0.019464256,0.005206082,-0.005638629,-0.003178794,-0.007306779,0.419046411,0.209932108,-9.805030451
13.2,-10.82476283,3,25.2,16.1,1011,0.200000003,207,12,250,100,0.019905813,0.016015956,0.922068,0.386183858,-0.007398573,-0.012711379,0.004631899,0.005659326,0.004110896,0.000397861,0.415369499,0.213195805,-9.807516103
13.3,-8.179281803,3,25.2,16.1,1011,0.200000003,221,12,250,100,0.019888269,0.016041607,0.922083437,0.386146843,-0.011712882,-0.017204996,0.006689859,0.000182007,0.002552931,0.002954599,0.413476901,0.216179804,-9.806184107
13.5,-5.537540215,3,25.2,16.1,1011,0.300000012,228,12,250,100,0.019868175,0.016029662,0.922099352,0.386110336,-0.007163843,-0.010961204,0.001799188,0.002301675,-0.002927752,0.005283799,0.416997619,0.208500582,-9.806076518
13.6,0,3,25.2,16.1,1011,0.300000012,241,12,250,100,0.019854994,0.016028132,0.922113836,0.38607645,-0.003839154,-0.007484254,0.002738172,0.003768832,0.005105956,0.006118006,0.414515257,0.230410538,-9.804338726
13.8,-14.14874511,3,25.2,16.1,1011,0.300000012,246,12,250,100,0.019870764,0.016026773,0.922125459,0.386047959,-0.007006514,-0.009623585,0.003715294,-0.005345359,-0.002321356,-0.006738068,0.414204551,0.224973541,-9.80244072
13.91,0,3,25.2,16.1,1011,0.300000012,261,12,250,100,0.019851511,0.016018586,0.922135592,0.386025041,-0.00654903,-0.013147408,0.004679931,-0.003526781,-0.004569691,-0.001688582,0.415934376,0.213565915,-9.805530388
14.1,-17.34590681,3,25.2,16.1,1011,0.400000006,272,12,250,100,0.019830175,0.016005484,0.922137678,0.386021584,-0.007983364,-0.015433633,0.00561022,0.00037409,0.000880442,-0.000631496,0.414272269,0.224790815,-9.803156419
14.2,0,3,25.2,16.1,1011,0.400000006,300,12,250,100,0.019822014,0.016015032,0.922155499,0.385979384,-0.010303913,-0.014985471,0.006102972,-0.005098816,-0.004934429,-0.004472814,0.417984228,0.207456836,-9.806225038
14.4,0,3,25.2,16.1,1011,0.5,311,12,250,100,0.019817814,0.016025031,0.922166348,0.385953039,-0.011082312,-0.017316585,0.006870777,0.007434038,0.003827868,0.003716612,0.417717083,0.210940808,-9.804848603
14.5,2.972276563,3,25.2,16.1,1011,0.5,322,12,250,100,0.01977632,0.016038481,0.922184944,0.385910273,-0.005677972,-0.015874654,0.002697395,0.006153164,0.003785968,0.000989298,0.413690252,0.222649985,-9.805037468
14.7,-6.029766012,3,25.2,16.1,1011,0.5,327,12,250,100,0.019771755,0.016037576,0.922197282,0.385880888,-0.005620517,-0.012710599,0.000785941,-0.004630708,-0.003605657,5.19E-06,0.415985357,0.21286171,-9.806185861
14.8,-3.033919192,3,25.2,16.1,1011,0.600000024,338,12,250,100,0.019763632,0.016033573,0.922222435,0.385821491,-0.008852378,-0.01705158,0.002612143,0.001185761,-0.000441106,0.001237487,0.415702352,0.223329889,-9.80449894
15,0,3,25.2,16.1,1011,0.699999988,345,12,250,100,0.01973385,0.016023047,0.922228277,0.385809451,-0.003850859,-0.008293219,-0.00098936,-0.006117238,-0.000660321,-0.0071631,0.41552434,0.22956852,-9.803732954
15.1,9.285350167,3,25.2,16.1,1011,0.699999988,353,12,250,100,0.019733174,0.016044196,0.922254562,0.385745764,-0.004467074,-0.011867412,-0.001745339,-0.008520357,-0.000855774,-0.009330366,0.418470643,0.209858324,-9.806117449
15.3,119.0969965,3,25.2,16.1,1011,0.699999988,359,12,250,100,0.019732608,0.01603345,0.922276616,0.385693431,-0.006323071,-0.014358881,-0.000900642,0.003072852,0.004688072,0.002427892,0.416849904,0.219636367,-9.809596542
15.4,119.9045468,3,25.2,16.1,1011,0.800000012,8,12,250,100,0.019708201,0.016044922,0.922308266,0.385618687,-0.004286404,-0.004213126,-0.003031192,0.003848758,0.00200708,-0.002332982,0.418408151,0.192937651,-9.805399995
15.6,121.4027236,3,25.2,16.1,1011,0.800000012,9,12,250,100,0.019712489,0.016050031,0.922269046,0.385711849,-0.00598858,-0.005806836,-0.002007122,0.000365813,-0.003455588,0.00497354,0.413881163,0.20298304,-9.808685546
15.71,115.8522426,3,25.2,16.1,1011,0.899999976,14,12,250,100,0.019703651,0.016071174,0.92229265,0.385655165,-0.005592194,-0.011590734,-0.00186026,0.005860583,0.00217387,0.004095553,0.424106262,0.228078906,-9.805567811
15.9,133.5385851,3,25.2,16.1,1011,0.899999976,21,12,250,100,0.01968128,0.016077388,0.922325373,0.385577649,-0.008655767,-0.014013145,-0.000922566,-0.003744559,0.000995472,-0.005494305,0.398927348,0.226885562,-9.804148691
16.01,150.8456362,3,25.2,16.1,1011,1,39,12,250,100,0.019687273,0.016057389,0.922356248,0.385504276,-0.009927375,-0.01836417,-0.001498787,-0.003859476,-0.007956071,-0.001080539,0.40668335,0.217376418,-9.804697745
16.2,179.0940625,3,25.2,16.1,1011,1,53,12,250,100,0.019655434,0.016037915,0.922341585,0.385541946,-0.004016217,-0.004501783,-0.00042917,0.003810952,-0.005335741,0.002359984,0.418235219,0.226185943,-9.807420208
16.3,6519.050796,3,25.2,16.1,1011,1,78,12,250,100,0.019773565,0.016097143,0.922295988,0.385642469,-0.008621692,-0.008701498,0.004177577,-0.008352662,-0.005706804,0.005947522,0.430675865,0.218139699,-9.805767785
16.5,283.4048762,3,25.2,16.1,1011,1,89,12,250,100,0.019976132,0.016167926,0.922270298,0.385690421,-0.010699163,-0.009811377,0.001451087,-0.016891936,-0.001871804,-0.033925787,0.452712851,0.213735868,-9.803637645
16.6,105.4030952,3,25.2,16.1,1011,1,104,12,250,100,0.019920083,0.016202675,0.922292054,0.385639817,-0.00589525,-0.008613386,0.002371787,0.01402408,0.014911125,0.000216563,0.425111508,0.168930391,-9.831858062
16.8,1134.957713,3,25.2,16.1,1011,1.200000048,105,12,250,100,0.019963635,0.016173022,0.922273695,0.385682613,-0.011716166,-0.006924526,0.003463546,-0.024017235,-0.02116745,0.011250737,0.40073125,0.267415263,-9.785725869
16.91,266.2301665,3,25.2,16.1,1011,1.299999952,121,12,250,100,0.019851703,0.01614462,0.9223454,0.385518134,-0.002313794,-0.005658926,0.00229748,0.035488777,0.042596437,0.012649478,0.461421036,0.281361348,-9.802788629
17.1,105.0242922,3,25.2,16.1,1011,1.399999976,124,12,250,100,0.019854965,0.016240982,0.922344208,0.385516942,-0.001436158,-0.007880327,0.003935598,0.028763013,0.003357261,0.011492641,0.433926807,0.197169884,-9.818160374
